campaign_id,audience_segment,creative_size_px,user_id,creative_messaging,app_url,exchange,device_make,impressions,viewable_impressions,measurable_impressions,clicks,total_conversions,gross_cost_USD
ZT54S,US - Reach - Propensity Models - Online - Home Office,320x50,WGZAC1449D,Subscribe Today - 10% Discount,outlook.live.com,Magnite DV+,Smartphone,481526,396802,437639,1235,23," $2,037.87 "
FU32X,US - Reach - Propensity Models - Online - Pets,320x50,PNVNP9772E,Subscribe Today - 10% Discount,weather.com,Google Ad Manager,Smartphone,68008,2996,49686,204,9," $1,923.81 "
FS92Q,US - Reach - Propensity Models - Real Estate - Monthly Mortgage Payment - $800-$999,300x250,DOIMT7462U,Sign up Now - 10% Off,cbsnews.com,Index Exchange,Apple PC,13075,5980,12114,74,15," $1,936.13 "
CW75T,"US - Reach - Propensity Models - Real Estate - Mortgage Amount - $120,000-$159,999",300x250,URUUN6862Y,Sign up Today - 10% Off,m.timesofindia.com,Sovrn,Windows PC,15904,7523,14815,190,2," $1,825.73 "
OS78Q,US - Reach - Propensity Models - Travel - High Frequency Travel - Foreign Vacationer,320x50,DNGFI5901X,10% Discount - Ends 6/1,nsfas-applications.co.za,PubMatic,Smartphone,15588,2089,14526,80,9," $3,518.53 "
LH22D,US - Reach - Propensity Models - Young Adult Clothing Shoppers,320x50,EKGPP8018L,Sign up Now - 10% Off,sciencesensei.com,OpenX,Smartphone,20885,9901,16266,99,15," $2,496.79 "
CG21B,US - Reach - Sociodemographic - Age - 45-49,300x250,KWIBK2289A,Subscribe Today - 10% Discount,forbes.com,Google Ad Manager,Windows PC,69239,23112,65390,160,1," $4,514.95 "
KE60M,US - Reach - Sociodemographic - Dwelling Size - 1 Unit,300x50,IYCBT9201J,10% Discount - Ends 6/1,bbc.com,BidSwitch,Smartphone,13686,7928,11931,66,11," $4,660.56 "
YV40B,US - Reach - Sociodemographic - Dwelling Type - Multi-family Dwelling Unit,300x50,LMZTH4259C,Sign up Now - 10% Off,activebeat.com,BidSwitch,Smartphone,68704,31283,59462,185,16," $1,605.57 "
DK21Q,"US - Reach - Sociodemographic - Estimated Current Home Value - $160,000-$199,999",300x250,QLQTQ7912S,Subscribe Today - 10% Discount,boattrader.com,Google Ad Manager,Smartphone,13132,6133,12377,67,4," $1,807.69 "
FU62Z,US - Reach - Sociodemographic - Homeowner Status - Renter,320x50,LPXGR3479V,Sign up Today - 10% Off,foxnews.com,Google Ad Manager,Smartphone,70134,48862,66739,169,14," $2,514.87 "
FC52J,"US - Reach - Sociodemographic - Household Income - $50,000-$74,999",320x50,KHYWK4353X,Sign up Now - 10% Off,zillow.com,PubMatic,Smartphone,14181,7106,13189,65,17," $2,912.47 "
AL1W,US - Response Performance - Direct Marketing Purchasers,300x250,CIWBB0883B,Subscribe Today - 10% Discount,gamingbible.com,Google Ad Manager,Smartphone,13183,4337,10596,100,1," $2,430.24 "
ZH8N,US - Response Performance - Direct Marketing Responders,300x250,LPXGR3479V,10% Discount - Ends 6/1,baseball-reference.com,Xandr - Monetize SSP (AppNexus),Smartphone,117713,16357,100222,374,5," $2,505.40 "
PU59O,US - Sociodemographic - ConneXions Lifestage - F1 Early Adopting Elite,320x50,JVTFZ9150J,Sign up Today - 10% Off,forbes.com,Google Ad Manager,Smartphone,20899,11394,19576,20,19," $1,649.46 "
OZ35S,US - Sociodemographic - ConneXions Lifestage - F2 Suburban Spenders,320x50,ZNYKU3011Q,Sign up Today - 10% Off,weather.com,Google Ad Manager,Smartphone,292885,12733,203986,796,4," $1,503.91 "
KT38I,US - Sociodemographic - ConneXions Lifestage - M3 Offline Seniors,320x50,ZGKGP8289X,Subscribe Today - 10% Discount,geeksforgeeks.org,Index Exchange,Smartphone,13293,9054,12676,74,5," $2,901.21 "
NR43L,US - Sociodemographic - ConneXions Lifestage - M4 Elderly Traditionalists,320x50,LZDFY9479R,Sign up Today - 10% Off,mail.yahoo.com,Google Ad Manager,Smartphone,31003,12591,22656,87,8," $2,294.00 "
ES12J,US - Sociodemographic - ConneXions Lifestage - Y2 Emerging Techies,300x250,EJEIC6423I,Sign up Today - 10% Off,shareably.net,Google Ad Manager,Smartphone,10485,4255,7669,84,2," $2,239.26 "
FV49M,US - Sociodemographic - P$YCLE Premier Lifestage - F4 Working-Class USA,320x50,AJZTP3968S,10% Discount - Ends 6/1,realtor.com,BidSwitch,Smartphone,64577,37732,60357,240,11," $1,801.35 "
ER35C,US - Sociodemographic - P$YCLE Premier Lifestage - M2 Wealthy Achievers,320x50,CSFSM1628N,10% Discount - Ends 6/1,dailymail.co.uk/tvshowbiz,Google Ad Manager,Smartphone,11025,7974,10311,50,4," $1,657.16 "
OP98H,US - Sociodemographic - P$YCLE Premier Lifestage - M3 Upscale Empty Nests,320x50,WWPFG2583F,Sign up Today - 10% Off,historyallday.com,BidSwitch,Smartphone,14379,6272,11886,30,18," $1,973.56 "
JP65P,US - Sociodemographic - P$YCLE Premier Lifestage - Y3 Fiscal Fledglings,320x50,HFQXV9674Y,Sign up Now - 10% Off,msn.com,Google Ad Manager,Smartphone,297347,166412,251319,751,4," $2,255.52 "
XV45I,US - Sociodemographic - PRIZM Premier Lifestage - F2 Young Accumulators,300x50,KROXS0842I,Subscribe Today - 10% Discount,w3schools.com,Index Exchange,Smartphone,72117,9807,68568,187,16," $1,702.32 "
WH93Y,US - Sociodemographic - PRIZM Premier Social - C2 City Centers,300x250,GCUME0297L,10% Discount - Ends 6/1,rent.com,Google Ad Manager,Windows PC,34278,3704,30227,100,6," $1,689.08 "
FN46M,US - Sociodemographic - PRIZM Premier Social - T2 Country Comfort,320x50,OAMGQ6208B,Subscribe Today - 10% Discount,foxnews.com,PulsePoint,Smartphone,34959,17511,31974,122,5," $1,477.49 "
EC16S,US Buying Channel Preference - Online,320x50,CDQVV9354G,Sign up Now - 10% Off,travelerdreams.com,BidSwitch,Smartphone,10707,6300,10089,57,3," $1,603.86 "
SX19D,US -Connected Impulse - Shopper Audience,300x250,SPQZY1149S,10% Discount - Ends 6/1,boxrox.com,Smart RTB+ (Smartadserver),Smartphone,35034,13904,34123,145,3," $2,141.47 "
JX88L,US Demographic - Age - Specialty Age Range - 21+,300x250,EEIIB6951G,Subscribe Today - 10% Discount,weather.com,PubMatic,Smartphone,180353,67637,145416,471,8," $1,720.88 "
GQ33R,US Demographic - Preferred Language - Individual - Non-Hispanic,300x250,TMGOP8000K,Subscribe Today - 10% Discount,houseplans.net,BidSwitch,Smartphone,7356,1588,7088,10,1," $1,730.37 "
IY6F,US Demographic - Preferred Language - Non-Hispanic,300x250,FIHJW2587P,Subscribe Today - 10% Discount,wikihow.com,BidSwitch,Smartphone,37355,17138,35689,145,3," $1,577.37 "
PO48F,US Financial - Credit Card Type - Credit Card Holder - Unknown Type,300x50,FVCXM7753B,10% Discount - Ends 6/1,fandom.com,Google Ad Manager,Smartphone,7394,3441,6663,20,1," $1,624.84 "
LK68W,"US Financial - Estimated Discretionary Spending - Greater than $2,500",320x50,ILTLJ4877I,Sign up Now - 10% Off,ebay.com,Google Ad Manager,Smartphone,126337,51394,117635,325,5," $1,487.09 "
IG12A,"US Financial - Estimated Discretionary Spending (Financial) - Greater than $2,499",320x50,TXHFP5147Y,10% Discount - Ends 6/1,biblestudytools.com,Google Ad Manager,Smartphone,10779,6420,10287,86,3," $1,759.70 "
QG45D,"US Financial - Estimated Disposable Income - $0 - $99,999",300x250,WTKWQ3082S,Subscribe Today - 10% Discount,fandom.com,OpenX,Windows PC,21143,3798,19588,56,3," $1,500.42 "
WK8H,US Financial - Likely Attitude and Behavior - Bank Selection - Customer Service Very Important (Financial),300x50,XHXBX5957R,Sign up Today - 10% Off,carscoops.com,PubMatic,Smartphone,8862,1359,7114,30,1," $1,481.95 "
UN24D,US Financial - Likely Attitude and Behavior - Completely Disagree - When I Find A Financial Product/Service I Like I Typically Recommend It To People I Know (Financial),300x250,ATIOA1830W,Subscribe Today - 10% Discount,webmd.com,Google Ad Manager,Windows PC,16175,1923,15085,35,2," $1,649.07 "
UY89F,US Financial - Likely Bank Account and Services - Saving Account - Personal or Join (Financial),300x250,EYDEZ2877H,Sign up Today - 10% Off,msn.com,Magnite DV+,Smartphone,177632,70865,95871,485,5," $1,483.38 "
VY64X,US Financial - Likely Credit Card - Behavior - Used for Personal Purposes,300x250,ISFIX4795J,10% Discount - Ends 6/1,slickdeals.net,Google Ad Manager,Smartphone,37554,13128,27596,92,8," $1,737.84 "
CU79T,US Financial - Likely Credit Card - Card in Own Name - Any major Credit/Debit Card (Financial),300x250,ATODY7832T,Subscribe Today - 10% Discount,accuweather.com,BidSwitch,Smartphone,10811,988,2975,25,3," $1,679.83 "
KQ31U,US Financial - Likely In Market Timing - Not At All Likely to Purchase - First Home/Residence In The Next Year (Financial),300x250,ZFVWD3229F,Sign up Today - 10% Off,signupgenius.com,Magnite DV+,Windows PC,35335,22566,30685,120,15," $1,866.35 "
ET94I,US Financial - Likely In Market Timing - Not At All Likely to Purchase - Second House/Residence In The Next Year (Financial),300x250,HRLWB3781J,Sign up Now - 10% Off,maxroll.gg,Google Ad Manager,Smartphone,8944,3002,6361,45,6," $1,755.48 "
DQ15G,US Financial - Method of Payment - Other,320x50,LLMRO4391P,Subscribe Today - 10% Discount,whatismyipaddress.com,Magnite DV+,Smartphone,15311,7757,12630,10,19," $1,471.19 "
RU60G,US - Green Consumer Audience,320x50,PCVPC6144C,Subscribe Today - 10% Discount,cbsnews.com,Smart RTB+ (Smartadserver),Smartphone,69540,28713,62829,204,15," $1,838.99 "
ZN15I,US Health and Fitness - Interest - Exercise - Health,300x50,GEOMK7360B,10% Discount - Ends 6/1,realtor.com,BidSwitch,Smartphone,10819,4168,9768,20,2," $1,504.33 "
GI23R,US Home - Dwelling Type - Single-Family,300x250,EWZBC8759S,10% Discount - Ends 6/1,gamerant.com,Google Ad Manager,Windows PC,16202,11786,15365,80,2," $1,570.34 "
WA47A,US Home - Property Type - Single,320x50,LKSDD3907S,Subscribe Today - 10% Discount,realtor.com,BidSwitch,Smartphone,15318,5928,13298,30,19," $1,570.30 "
CI32B,US Interest - Computers,300x250,DNGFI5901X,Subscribe Today - 10% Discount,nypost.com,PubMatic,Apple PC,73567,28800,68566,197,2," $1,567.37 "
YO26P,US Interest - Consumer Electronics,320x50,QDTDE7454P,Sign up Now - 10% Off,forbes.com,Google Ad Manager,Smartphone,15441,7626,14456,48,19," $1,614.31 "
EU53E,US Interest - Cooking - General,320x50,NXEJF9205S,Sign up Now - 10% Off,ew.com,Xandr - Monetize SSP (AppNexus),Smartphone,9920,6702,9096,20,10," $1,453.11 "
EG26F,US Interest - Home - Home Improvement - Home Improvement Grouping,320x50,FIHJW2587P,Subscribe Today - 10% Discount,cbsnews.com,Google Ad Manager,Smartphone,21478,15548,20651,50,24," $1,541.21 "
PY30Q,US - Made In America Audience,320x50,WBNSR4815R,Sign up Now - 10% Off,upworthy.com,PubMatic,Smartphone,16137,7938,14030,40,4," $1,835.05 "
FA87P,US Mail Order Buyer,320x50,CHKMG9396E,Subscribe Today - 10% Discount,weather.com,Google Ad Manager,Smartphone,78433,24067,58308,204,16," $1,612.55 "
FM76P,US - Price-Driven Traditionalist Audience,300x250,HNVLH7748V,10% Discount - Ends 6/1,screenrant.com,Sovrn,Windows PC,35043,20942,33479,140,24," $1,527.98 "
MK90F,US - Quality-First Shopper Audience,300x250,SAXFV6520F,10% Discount - Ends 6/1,wikihow.com,Google Ad Manager,Windows PC,16142,7064,15433,30,5," $2,209.65 "
SN60T,US - Rural Improvement Fanatic,320x50,JCTLS5100D,Subscribe Today - 10% Discount,cnbc.com,Index Exchange,Smartphone,10677,7247,10338,88,3," $1,483.45 "
SK12Q,US Technology - Social Media - Likely Behavior - Heavy Facebook User,300x250,WVFMN4165A,10% Discount - Ends 6/1,zillow.com,Google Ad Manager,Smartphone,312206,35661,292992,841,5," $1,550.94 "
VI17M,US Travel - Likely Business Travel - Number of Nights Stayed - 0 Nights,300x50,LKSDD3907S,Sign up Today - 10% Off,screenrant.com,Google Ad Manager,Smartphone,81054,56762,76198,265,16," $1,532.36 "
